[24/Dec/2023:11:25:21 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/" [Client 96.126.112.220] [Length 752] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[24/Dec/2023:12:30:20 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/" [Client 54.90.172.63] [Length 752] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36" "-"
[24/Dec/2023:18:44:10 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:11 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:12 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:13 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:14 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:14 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:14 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:14 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:14 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:15 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:15 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:15 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:15 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:15 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:16 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:16 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:16 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:16 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:16 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:16 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:17 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:17 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:17 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:17 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:17 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:17 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:18 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:18 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:18 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:18 +0000] - 502 502 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 154] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:55 +0000] - 200 200 - POST https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 593] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/login"
[24/Dec/2023:18:44:55 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/"
[24/Dec/2023:18:44:56 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/tokens" [Client 180.233.121.154] [Length 593] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/"
[24/Dec/2023:18:44:56 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/"
[24/Dec/2023:18:44:56 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/reports/hosts" [Client 180.233.121.154] [Length 48] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/"
[24/Dec/2023:18:45:05 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/nginx/proxy-hosts?expand=owner,access_list,certificate" [Client 180.233.121.154] [Length 1971] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:16 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/nginx/proxy-hosts?expand=owner,access_list,certificate&query=Tends" [Client 180.233.121.154] [Length 2] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:21 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/nginx/proxy-hosts?expand=owner,access_list,certificate&query=tenda" [Client 180.233.121.154] [Length 571] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:26 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:26 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:27 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/nginx/access-lists?expand=items,clients" [Client 180.233.121.154] [Length 2] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:27 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/nginx/certificates" [Client 180.233.121.154] [Length 1139] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:43 +0000] - 200 200 - PUT https nginx-proxy.hanisntsolo.com "/api/nginx/proxy-hosts/26" [Client 180.233.121.154] [Length 582] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:56 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:56 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:46:34 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:46:34 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:04 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:05 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:35 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:35 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:48:05 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
